"","ist","country_code","district_name","year","district_population","live_births","surviving_infants","under5pop","under15pop","cba_women","pregnant_women"
"27249","ESA","RSS","TWIC",2017,322775.436387503,1316.92378046101,11594.0936750391,151704.455102127,67782.8416413757,80693.8590968758,12911.0174555001
"27250","ESA","RSS","TWIC",2018,332458.699479128,13298.3479791651,11941.9164852903,69816.326890617,156255.58875519,83114.6748697821,13298.3479791651
"27251","ESA","RSS","TWIC",2019,342432.460463502,13697.2984185401,12300.173979849,NA,160943.256417846,85608.1151158756,13697.2984185401
"27252","ESA","RSS","TWIC",2020,323333,16166.65,14517.6517,67899.93,151966.51,80833.25,18106.648
"27253","ESA","RSS","TWIC",2021,333032.99,13321.3196,11962.5450008,69936.9279,156525.5053,83258.2475,13321.3196
"27254","ESA","RSS","TWIC",2022,374185.195224901,14967.4078089961,13440.7322124785,NA,NA,NA,NA
"27255","ESA","RSS","TWIC",2024,357347,14294,12836.012,75042.87,167953.09,89336.75,20011.432
"27256","ESA","RSS","TWIC EAST",2017,125994.719174244,514.058454230917,4525.73031273886,59217.5180118949,26458.8910265913,31498.6797935611,5039.78876696978
"27257","ESA","RSS","TWIC EAST",2018,129774.560749472,5190.98242997887,4661.50222212103,27252.6577573891,60994.0435522517,32443.6401873679,5190.98242997887
"27258","ESA","RSS","TWIC EAST",2019,133667.797571956,5346.71190287824,4801.34728878466,NA,62823.8648588193,33416.949392989,5346.71190287824
"27259","ESA","RSS","TWIC EAST",2020,130068,6503.4,5840.0532,27314.28,61131.96,32517,7283.808
"27260","ESA","RSS","TWIC EAST",2021,133970.04,5358.8016,4812.2038368,28133.7084,62965.9188,33492.51,5358.8016
"27261","ESA","RSS","TWIC EAST",2022,146062.411437411,5842.49645749643,5246.56181883179,NA,NA,NA,NA
"27262","ESA","RSS","TWIC EAST",2024,160627,6425,5769.65,33731.67,75494.69,40156.75,8995.112
"27263","ESA","RSS","ULANG",2017,129052.91412011,526.535889610049,4635.58067519435,60654.8696364517,27101.1119652231,32263.2285300275,5162.1165648044
"27264","ESA","RSS","ULANG",2018,132924.501543713,5316.98006174853,4774.64809545018,27914.1453241798,62474.5157255453,33231.1253859283,5316.98006174853
"27265","ESA","RSS","ULANG",2019,136912.236590025,5476.48946360099,4917.88753831369,NA,64348.7511973116,34228.0591475062,5476.48946360099
"27266","ESA","RSS","ULANG",2020,136474,6823.7,6127.6826,28659.54,64142.78,34118.5,7642.544
"27267","ESA","RSS","ULANG",2021,140568.22,5622.7288,5049.2104624,29519.3262,66067.0634,35142.055,5622.7288
"27268","ESA","RSS","ULANG",2022,149607.697552308,5984.30790209232,5373.9084960789,NA,NA,NA,NA
"27269","ESA","RSS","ULANG",2024,156794,6272,5632.256,32926.74,73693.18,39198.5,8780.464
"27270","ESA","RSS","UROR",2017,262474.927377461,1070.89770370004,9428.0993913984,123363.215867407,55119.7347492668,65618.7318443652,10498.9970950984
"27271","ESA","RSS","UROR",2020,270458,13522.9,12143.5642,56796.18,127115.26,67614.5,15145.648
"27272","ESA","RSS","UROR",2021,278571.74,11142.8696,10006.2969008,58500.0654,130928.7178,69642.935,11142.8696
"27273","ESA","RSS","UROR",2022,NA,12171.2151384986,10929.7511943718,NA,NA,NA,NA
"27274","ESA","RSS","UROR",2024,335976,13439,12068.222,70554.96,157908.72,83994,18814.656
"27275","ESA","RSS","WAU",2017,248896.090695492,1015.49605003761,8940.34757778208,116981.162626881,52268.1790460533,62224.022673873,9955.84362781968
"27276","ESA","RSS","WAU",2018,256362.973416357,10254.5189366543,9208.55800511554,53836.2244174349,120490.597505688,64090.7433540892,10254.5189366543
"27277","ESA","RSS","WAU",2019,264053.862618848,10562.1545047539,9484.81474526901,NA,124105.315430858,66013.4656547119,10562.1545047539
"27278","ESA","RSS","WAU",2020,239100,11955,10735.59,50211,112377,59775,13389.6
"27279","ESA","RSS","WAU",2021,246273,9850.92,8846.12616,51717.33,115748.31,61568.25,9850.92
"27280","ESA","RSS","WAU",2022,288538.785137905,11541.5514055162,10364.3131621536,NA,NA,NA,NA
"27281","ESA","RSS","WAU",2024,271918,10877,9767.546,57102.78,127801.46,67979.5,15227.408
"27282","ESA","RSS","WULU",2017,60034.0915925125,244.939093697451,2156.42457000305,28216.0230484809,12607.1592344276,15008.5228981281,2401.3636637005
"27283","ESA","RSS","WULU",2018,61835.1143402878,2473.40457361151,2221.11730710314,12985.3740114604,29062.5037399353,15458.778585072,2473.40457361151
"27284","ESA","RSS","WULU",2019,63690.1677704965,2547.60671081986,2287.75082631623,NA,29934.3788521333,15922.5419426241,2547.60671081986
"27285","ESA","RSS","WULU",2020,69372,3468.6,3114.8028,14568.12,32604.84,17343,3884.832
"27286","ESA","RSS","WULU",2021,71453.16,2858.1264,2566.5975072,15005.1636,33582.9852,17863.29,2858.1264
"27287","ESA","RSS","WULU",2022,69595.9659573513,2783.83863829405,2499.88709718806,NA,NA,NA,NA
"27288","ESA","RSS","WULU",2024,81038,3242,2911.316,17017.98,38087.86,20259.5,4538.128
"27289","ESA","RSS","WUROR",2018,270349.175198785,10813.9670079514,9710.94237314035,56773.3267917448,127064.112343429,67587.2937996962,10813.9670079514
"27290","ESA","RSS","WUROR",2019,278459.650454748,11138.3860181899,10002.2706443346,NA,130876.035713732,69614.9126136871,11138.3860181899
"27291","ESA","RSS","WUROR",2022,304280.378462466,12171.2151384986,10929.7511943718,NA,NA,NA,NA
"27292","ESA","RSS","YAMBIO",2017,224746.630146269,916.966250996776,8072.89895485397,105630.916168746,47196.7923307164,56186.6575365672,8989.86520585075
"27293","ESA","RSS","YAMBIO",2018,231489.029050657,9259.56116202627,8315.08592349959,48612.6961006379,108799.843653809,57872.2572626642,9259.56116202627
"27294","ESA","RSS","YAMBIO",2019,238433.699922176,9537.34799688706,8564.53850120458,NA,112063.838963423,59608.4249805441,9537.34799688706
"27295","ESA","RSS","YAMBIO",2020,214033,10701.65,9610.0817,44946.93,100595.51,53508.25,11985.848
"27296","ESA","RSS","YAMBIO",2021,220453.99,8818.1596,7918.7073208,46295.3379,103613.3753,55113.4975,8818.1596
"27297","ESA","RSS","YAMBIO",2022,260542.94161486,10421.7176645944,9358.70246280578,NA,NA,NA,NA
"27298","ESA","RSS","YAMBIO",2024,234641,9386,8428.628,49274.61,110281.27,58660.25,13139.896
"27299","ESA","RSS","YEI",2017,298864.586321258,1219.36751219073,10735.2159406596,140466.355570991,62761.5631274641,74716.1465803145,11954.5834528503
"27300","ESA","RSS","YEI",2018,307830.523910896,12313.2209564358,11057.2724188794,64644.4100212881,144680.346238121,76957.6309777239,12313.2209564358
"27301","ESA","RSS","YEI",2019,317065.439628222,12682.6175851289,11388.9905914458,NA,149020.756625265,79266.3599070556,12682.6175851289
"27302","ESA","RSS","YEI",2020,320254,16012.7,14379.4046,67253.34,150519.38,80063.5,17934.224
"27303","ESA","RSS","YEI",2021,329861.62,13194.4648,11848.6293904,69270.9402,155034.9614,82465.405,13194.4648
"27304","ESA","RSS","YEI",2022,346465.966648629,13858.6386659452,12445.0575220187,NA,NA,NA,NA
"27305","ESA","RSS","YEI",2024,363114,14525,13043.45,76253.94,170663.58,90778.5,20334.384
"27306","ESA","RSS","YIROL EAST",2017,104693.931750356,427.151241541452,3760.60602847278,49206.1479226672,21985.7256675747,26173.482937589,4187.75727001423
"27307","ESA","RSS","YIROL EAST",2018,107834.749702867,4313.38998811466,3873.42420932697,22645.297437602,50682.3323603473,26958.6874257166,4313.38998811466
"27308","ESA","RSS","YIROL EAST",2019,111069.792193953,4442.7916877581,3989.62693560677,NA,52202.8023311577,27767.4480484881,4442.7916877581
"27309","ESA","RSS","YIROL EAST",2020,116019,5800.95,5209.2531,24363.99,54528.93,29004.75,6497.064
"27310","ESA","RSS","YIROL EAST",2021,119499.57,4779.9828,4292.4245544,25094.9097,56164.7979,29874.8925,4779.9828
"27311","ESA","RSS","YIROL EAST",2022,121368.960814721,4854.75843258885,4359.57307246478,NA,NA,NA,NA
"27312","ESA","RSS","YIROL EAST",2024,135530,5421,4868.058,28461.3,63699.1,33882.5,7589.68
"27313","ESA","RSS","YIROL WEST",2017,155933.539703061,636.208841988491,5601.13274613397,73288.7636604389,32746.0433376429,38983.3849257654,6237.34158812246
"27314","ESA","RSS","YIROL WEST",2018,160611.545894153,6424.46183576613,5769.16672851799,33728.4246377722,75487.426570252,40152.8864735383,6424.46183576613
"27315","ESA","RSS","YIROL WEST",2019,165429.892270978,6617.19569083911,5942.24173037353,NA,77752.0493673596,41357.4730677445,6617.19569083911
"27316","ESA","RSS","YIROL WEST",2020,177018,8850.9,7948.1082,37173.78,83198.46,44254.5,9913.008
"27317","ESA","RSS","YIROL WEST",2021,182328.54,7293.1416,6549.2411568,38288.9934,85694.4138,45582.135,7293.1416
"27318","ESA","RSS","YIROL WEST",2022,180769.709891589,7230.78839566355,6493.24797930587,NA,NA,NA,NA
"27319","ESA","RSS","YIROL WEST",2024,206788,8271,7427.358,43425.48,97190.36,51697,11580.128
"27320","ESA","RWA","BUGESERA",2017,407461.660348329,12459.8408230877,12073.4891696587,56942.5633028489,160543.968793845,NA,12459.8408230877
"27321","ESA","RWA","BUGESERA",2018,417549.618148877,12709.142062636,12315.0601382132,58205.1223661372,162611.011824952,108479.390795078,12709.142062636
"27322","ESA","RWA","BUGESERA",2019,427868.264235618,12957.6974229949,12555.9083556152,59473.6887287509,164729.281730713,112101.485229732,NA
"27323","ESA","RWA","BUGESERA",2020,438413.193401833,13205.7200125041,12796.2403221939,60501.0206894529,166597.013492696,115302.669864682,13205.7200125041
"27324","ESA","RWA","BUGESERA",2021,476357.898759052,14270.2535731249,13814.3790640125,NA,NA,NA,NA
"27325","ESA","RWA","BUGESERA",2022,NA,16526.0020439456,15998.0658702281,70358.5665860846,NA,129071.577323438,16526.0020439456
"27326","ESA","RWA","BUGESERA",2024,574021.521291077,15786.0144281531,15272.0801937493,72429.4052533844,209727.603718567,151103.779199003,15786.0144281531
"27327","ESA","RWA","BURERA",2017,387469.661690917,11847.8362958867,11480.461527022,54148.6914864749,152666.921402838,NA,11847.8362958867
"27328","ESA","RWA","BURERA",2018,388322.699677741,11819.2779711252,11452.7887317104,54130.9805347081,151228.846500058,100886.237376277,11819.2779711252
"27329","ESA","RWA","BURERA",2019,397919.078961205,12050.4300725665,11676.7733261303,55310.7519756075,153198.845400064,104254.798687836,NA
"27330","ESA","RWA","BURERA",2020,407725.902351174,12281.086706514,11900.2778163895,56266.174524462,154935.842893446,107231.912318359,12281.086706514
"27331","ESA","RWA","BURERA",2021,359299.56,10392.38047344,10060.38768,NA,NA,NA,NA
"27332","ESA","RWA","BURERA",2022,NA,9809.28180232736,9495.91655598002,50684.649913385,NA,92980.1163928304,9809.28180232736
"27333","ESA","RWA","BURERA",2024,403853.345796826,11106.2643248419,10744.6854425438,50957.7717223268,147554.039920298,106309.196656615,11106.2643248419
"27334","ESA","RWA","GAKENKE",2017,358655.100086516,10966.6376768288,10626.5868961519,50121.8709095405,141313.695985088,NA,10966.6376768288
"27335","ESA","RWA","GAKENKE",2018,390229.258517077,11877.5562239697,11509.2599069474,54396.7489265791,151971.339005123,101381.561362736,11877.5562239697
"27336","ESA","RWA","GAKENKE",2019,399872.753412797,12109.8480854409,11734.3489200008,55582.3127243788,153951.010063927,104766.661394153,NA
"27337","ESA","RWA","GAKENKE",2020,409727.72563835,12341.6420363773,11958.9554616059,56542.4261380923,155696.535742573,107758.391842886,12341.6420363773
"27338","ESA","RWA","GAKENKE",2021,358390.035,9255.422653875,8959.750875,NA,NA,NA,NA
"27339","ESA","RWA","GAKENKE",2022,NA,8802.59125442756,8521.38553187567,50933.4185393273,NA,93436.4781480073,8802.59125442756
"27340","ESA","RWA","GAKENKE",2024,380483.266386611,10463.5699360898,10122.9148056445,48008.9607638124,139015.421468514,100157.323968772,10463.5699360898
"27341","ESA","RWA","GASABO",2017,369727.69097864,11306.151857987,10955.5735058014,51669.2599504194,145676.407522494,NA,11306.151857987
"27342","ESA","RWA","GASABO",2018,610967.75187571,18595.2455999344,18018.6488371458,85167.0106114432,237935.996122746,158729.42193731,18595.2455999344
"27343","ESA","RWA","GASABO",2019,626066.220962968,18958.9167233096,18371.0433365403,87023.2047138525,241035.495070743,164029.349892298,NA
"27344","ESA","RWA","GASABO",2020,641495.792411106,19321.8083287009,18722.6824890513,88526.4193527326,243768.40111622,168713.393404121,19321.8083287009
"27345","ESA","RWA","GASABO",2021,835713.950673901,27625.3603534765,26742.8464215648,NA,NA,NA,NA
"27346","ESA","RWA","GASABO",2022,NA,27890.8124384511,26999.8184302527,126205.007975439,NA,231520.911182529,27890.8124384511
"27347","ESA","RWA","GASABO",2024,916080.656579821,25192.8924713397,24372.7050856256,115590.051346804,334704.177093026,241146.445082715,25192.8924713397
"27348","ESA","RWA","GATSIBO",2017,378940.861359433,11587.4322151925,11228.1319914656,52956.7959045501,149306.48878423,NA,11587.4322151925
"27349","ESA","RWA","GATSIBO",2018,499585.6802722,15206.1410498982,14734.6328002889,69640.6951143359,194559.231840452,129792.359734718,15206.1410498982
"27350","ESA","RWA","GATSIBO",2019,511931.632946247,15503.5307438443,15022.8011083763,71158.4969795284,197093.678684305,134126.087831917,NA
"27351","ESA","RWA","GATSIBO",2020,524548.326584432,15800.2829920332,15310.3517364662,72387.6690686517,199328.364102084,137956.209891706,15800.2829920332
"27352","ESA","RWA","GATSIBO",2021,637987.902429814,19112.20359309,18501.6491704646,NA,NA,NA,NA
"27353","ESA","RWA","GATSIBO",2022,NA,19114.4652739519,18503.838600147,95419.6653657874,NA,175045.730946893,19114.4652739519
"27354","ESA","RWA","GATSIBO",2024,574085.058076032,15787.7617365149,15273.7706162145,72437.4222551436,209750.817861525,151120.504440076,15787.7617365149
"27355","ESA","RWA","GICUMBI",2017,383204.185471639,11718.1836312373,11354.8291000361,53552.5933175688,150986.28111768,NA,11718.1836312373
"27356","ESA","RWA","GICUMBI",2018,456420.702964046,13891.5181540012,13460.7734050399,63623.6310890088,177749.01257454,118578.098630059,13891.5181540012
"27357","ESA","RWA","GICUMBI",2019,467699.946186508,14163.197491889,13724.0285774118,65010.2925199246,180064.479281805,122537.385900865,NA
"27358","ESA","RWA","GICUMBI",2020,479226.537934063,14434.2944933853,13986.7194703345,66133.2622349007,182106.084414944,126036.579476659,14434.2944933853
"27359","ESA","RWA","GICUMBI",2021,432668.455985569,12067.5559058935,11682.0483116104,NA,NA,NA,NA
"27360","ESA","RWA","GICUMBI",2022,NA,11680.9195459254,11307.7633552037,62603.9238345376,NA,114845.818896462,11680.9195459254
"27361","ESA","RWA","GICUMBI",2024,467489.081481949,12856.2939045902,12437.7405328575,58987.25897599,170804.336052212,123060.485236359,12856.2939045902
"27362","ESA","RWA","GISAGARA",2017,320373.419466671,9796.46744079808,9492.70100852527,44772.0251837576,126230.331004063,NA,9796.46744079808
"27363","ESA","RWA","GISAGARA",2018,372083.317360275,11325.0335575782,10973.8697263355,51867.2609817385,144904.562450267,96667.2458501995,11325.0335575782
"27364","ESA","RWA","GISAGARA",2019,381278.382808167,11546.5196172278,11188.4880011897,52997.6952103352,146792.177381144,99894.9362957396,NA
"27365","ESA","RWA","GISAGARA",2020,390675.091737967,11767.5309282499,11402.6462483042,53913.1626598395,148456.534860427,102747.549127085,11767.5309282499
"27366","ESA","RWA","GISAGARA",2021,388838.695601007,12451.781549231,12053.9995636312,NA,NA,NA,NA
"27367","ESA","RWA","GISAGARA",2022,NA,12183.5513472949,11794.3381871199,56874.837193968,NA,104335.908231693,12183.5513472949
"27368","ESA","RWA","GISAGARA",2024,413563.016441833,11373.2874158054,11003.0152494332,52182.9273026304,151101.617636015,108865.142513729,11373.2874158054
"27369","ESA","RWA","HUYE",2017,331376.066878913,10132.6853677703,9818.49357342082,46309.6396582946,130565.48411096,NA,10132.6853677703
"27370","ESA","RWA","HUYE",2018,378881.429126906,11532.369649429,11174.7767920823,52814.8966878604,147552.027050454,98433.3952871702,11532.369649429
"27371","ESA","RWA","HUYE",2019,388244.492116477,11757.9106245694,11393.3242486138,53965.9844041902,149474.129464843,101720.056934517,NA
"27372","ESA","RWA","HUYE",2020,397812.882695421,11982.9681594945,11611.4032553241,54898.1778119681,151168.89542426,104624.788148896,11982.9681594945
"27373","ESA","RWA","HUYE",2021,399446.449916407,11553.5891173822,11184.5005976594,NA,NA,NA,NA
"27374","ESA","RWA","HUYE",2022,NA,11316.692231271,10955.1715694782,58483.641780155,NA,107287.232507043,11316.692231271
"27375","ESA","RWA","HUYE",2024,397781.93728044,10939.2961208915,10583.1531056679,50191.6880624266,145335.757308744,104710.976489149,10939.2961208915
"27376","ESA","RWA","KAMONYI",2017,454463.678829182,13897.0076481846,13466.0926823494,63511.0718845388,179063.234095486,NA,13897.0076481846
"27377","ESA","RWA","KAMONYI",2018,392844.849938074,11957.1284538151,11586.3647808286,54761.3542623327,152989.957988358,102061.092013912,11957.1284538151
"27378","ESA","RWA","KAMONYI",2019,402552.982330772,12190.9765260963,11812.9617500933,55954.8645439773,154982.898197347,105468.881370662,NA
"27379","ESA","RWA","KAMONYI",2020,412474.009523359,12424.3233521523,12039.0730156514,56921.4133142235,156740.123618876,108480.664504643,12424.3233521523
"27380","ESA","RWA","KAMONYI",2021,421557.75,12628.60551675,12225.17475,NA,NA,NA,NA
"27381","ESA","RWA","KAMONYI",2022,NA,12876.6769038959,12465.3213009641,64259.6529809731,NA,117883.225468544,12876.6769038959
"27382","ESA","RWA","KAMONYI",2024,469598.294425109,12914.2988133223,12493.8570163321,59253.3971491411,171574.969486488,123615.708403132,12914.2988133223
"27383","ESA","RWA","KARONGI",2017,379330.3927397,11599.5184805412,11239.8434888965,53011.2327201767,149459.968043369,NA,11599.5184805412
"27384","ESA","RWA","KARONGI",2018,382814.740509156,11651.1676263813,11289.8911108346,53363.1881012808,149083.820437132,99455.2695842788,11651.1676263813
"27385","ESA","RWA","KARONGI",2019,392275.004996078,11879.0319585057,11510.689882273,54526.2256944548,151025.87692349,102776.051308972,NA
"27386","ESA","RWA","KARONGI",2020,401942.728655719,12106.4078703698,11731.0153782653,55468.0965544892,152738.236889173,105710.937636454,12106.4078703698
"27387","ESA","RWA","KARONGI",2021,386167.240807858,11568.412032881,11198.8499834279,NA,NA,NA,NA
"27388","ESA","RWA","KARONGI",2022,NA,11275.8210935045,10915.6060924535,56262.7983397421,NA,103213.13350601,11275.8210935045
"27389","ESA","RWA","KARONGI",2024,389416.954985863,10709.2529495197,10360.5992889839,49136.203781648,142279.482192361,102509.00253737,10709.2529495197
"27390","ESA","RWA","KAYONZA",2017,380801.3579243,11644.5672877499,11283.4954338662,53216.799369242,150039.543035754,NA,11644.5672877499
"27391","ESA","RWA","KAYONZA",2018,397062.656508611,12084.8923158205,11710.1669726942,55349.3034230653,154632.545514022,103156.878160937,12084.8923158205
"27392","ESA","RWA","KAYONZA",2019,406875.020952716,12321.2390927825,11939.1851674249,56555.6279124275,156646.883066796,106601.255489612,NA
"27393","ESA","RWA","KAYONZA",2020,416902.565956815,12557.0792676219,12167.7124686259,57532.5541020405,158422.97506359,109645.374846642,12557.0792676219
"27394","ESA","RWA","KAYONZA",2021,433593.591099994,12989.1632085825,12574.2141418998,NA,NA,NA,NA
"27395","ESA","RWA","KAYONZA",2022,NA,14090.7883086577,13640.6469590104,63731.6499253708,NA,116914.612966542,14090.7883086577
"27396","ESA","RWA","KAYONZA",2024,476167.581354745,13094.9590401735,12668.6356144925,60082.3025605308,173975.159644504,125344.988656385,13094.9590401735
"27397","ESA","RWA","KICUKIRO",2017,383353.756913233,11722.5786368186,11359.0878263746,53573.4958517458,151045.213761383,NA,11722.5786368186
"27398","ESA","RWA","KICUKIRO",2018,367534.702431264,11186.0623392566,10839.2076930781,51233.1981613407,143133.144530433,95485.5156916424,11186.0623392566
"27399","ESA","RWA","KICUKIRO",2019,376617.360764893,11404.8305096042,11051.1923542676,52349.8131463202,144997.683894484,98673.7485204021,NA
